id	feature	value
808e07ef-4e79-45b3-86a0-73c24876ed9a	year_of_birth	1935
e8691553-8e7f-4fa1-91d7-de031d6c4c15	year_of_birth	1937
4fdaae9d-8a5a-4876-83c0-5fafbe69ab39	year_of_birth	1936
23dfaacf-1285-483f-ad59-72b3b83e964a	year_of_birth	1956
36d71789-ba62-472b-aa04-121d6aefe4f4	year_of_birth	1921
a4ed71a4-b455-4629-a25e-8b9fcce3766c	year_of_birth	1926
a68a1d50-4fe7-4446-8733-607bf54cd5ee	year_of_birth	1927
5603ff49-6c67-4e10-ae3d-3b5bf782f072	year_of_birth	1920
96e46a0a-f31f-4cea-a517-1100b085e2e1	year_of_birth	1960
b69d0815-601e-4a6c-9aad-afe800f0c795	year_of_birth	1940
2278d647-17fa-49c6-99f2-ca42a0648ee3	year_of_birth	1928
94fe1daf-5134-4a75-af90-8e99596d9517	year_of_birth	1950
7c614051-ec6d-4e8f-b298-15119bdad05c	year_of_birth	1917
259a2d3a-7590-410e-9b03-b2300c4de3ed	year_of_birth	1974
9970426e-551e-4061-8f22-9e60f356da38	year_of_birth	1951
06581de8-bf3c-4817-8760-3a4ae266ff95	year_of_birth	1934
d8f6abd3-8879-4dab-8551-d248ed640121	year_of_birth	1950
5f9b0f7b-df50-4dbc-a337-5a1423d04215	year_of_birth	1924
c20d9915-83dd-4e8f-b78f-74b710a786bd	year_of_birth	1953
3c6e8ead-7f7b-4e14-9e1d-1a9b574d88b8	year_of_birth	1926
7945a7ff-d018-4a5d-a666-c2a3f038edb8	year_of_birth	1961
dea24740-15ac-4676-9a02-913775566fbc	year_of_birth	1942
611609bd-de86-471f-8fd1-2aaf59a0b70c	year_of_birth	1934
99cc0b63-a90b-4e42-b540-f03e255dbea0	year_of_birth	1944
ebb7d726-19b3-4af5-b1ce-9f43501480ac	year_of_birth	1950
4e57fe71-7f05-42e1-9801-ebc1e656040e	year_of_birth	1926
67c0e416-d8e2-4410-b9da-a5260df7ca3e	year_of_birth	1944
fce6b685-c252-4c73-bc0d-e55ee9079e75	year_of_birth	1938
6394b596-02a4-433c-b0dd-c434cad73d98	year_of_birth	--
8f7493ec-2291-4fb6-a391-89a7c442d748	year_of_birth	1935
94501797-7328-4942-aafd-6215a491d44c	year_of_birth	1936
ee6cbed5-4549-437b-a90f-4d4247f09c31	year_of_birth	1951
529c115e-d9b3-4cad-992a-3a0b12670488	year_of_birth	1925
ac4884d3-3bca-4acd-bf6e-930b3184de9a	year_of_birth	1939
420ade47-cf9a-4e82-b530-f6fb787e50c1	year_of_birth	1937
585f22b7-9f4f-42fa-ae00-6a2b82b37994	year_of_birth	1952
48c89246-e93e-48d4-beb5-14691dd91ddf	year_of_birth	1952
67d6fb06-e276-49c5-a2ee-b823c6291e6d	year_of_birth	1937
89c36ecf-1ee0-4de9-905a-0a67b05403b9	year_of_birth	1937
31795a67-5aee-4535-8ae6-169b2f3e248e	year_of_birth	1931
7781895f-2c0e-444c-8dbe-29a1dfcdcf17	year_of_birth	1932
4b3ca84e-a331-49a1-966b-b63037bd1479	year_of_birth	1953
30f0fb32-d567-4dea-bc58-f073a708ccbe	year_of_birth	1949
52cbff17-611d-4629-b7eb-770bdf432ab9	year_of_birth	1957
77f9dee0-3e61-4ab5-96a1-9d4648a1446d	year_of_birth	1959
13fd721a-b844-4e6a-90d2-1ae8bd565f67	year_of_birth	1957
db8ae8cd-f265-4415-af94-bc7083f4b9e1	year_of_birth	1929
74f2adea-4235-4df7-a716-c0e4977c9ce1	year_of_birth	1941
f8c7273d-39a5-46fc-bf44-089bc432ce09	year_of_birth	1936
82df0a96-4147-47e9-ac4e-b89479f58c9c	year_of_birth	1941
4fb284c0-f1fe-4627-9d70-8264d02d2457	year_of_birth	1930
618937b4-c033-43b6-b86e-148ce1546dcb	year_of_birth	1964
dbeb5e12-a6af-4727-9352-bbc5b3abeaca	year_of_birth	1965
aecec45f-7dfc-4df0-9a33-eabb66ea8653	year_of_birth	1929
9ab77ff6-bdcb-4bad-ae0b-f5f4d7235a10	year_of_birth	1933
daa88dd6-3800-4aaf-85b3-bdc03d42d6cb	year_of_birth	1962
5e2c96b7-b29a-4a21-bc47-273a6d0c33b9	year_of_birth	1936
eb8cecfa-2738-4e88-8bee-273f1078f224	year_of_birth	1927
67927d08-723f-4cfe-bb26-497252e81d32	year_of_birth	1938
c4037927-26d9-4f91-98f6-2ec1fe89e972	year_of_birth	1964
fd53c449-c724-4de4-89a6-37d60f385dc7	year_of_birth	1934
de9943ac-71b4-4443-87db-67596ee95ad1	year_of_birth	1951
4cd79f44-7d71-4c5d-88af-4de3010790a8	year_of_birth	1955
67c22a2c-3bc4-476b-b0b0-362db4d83dd1	year_of_birth	1941
b73eb713-0847-49b1-9d53-f947cff6a761	year_of_birth	1934
03282498-a596-4b10-8a78-653480081799	year_of_birth	1960
e89973ad-9afe-48fc-995c-576bca5a309f	year_of_birth	1929
605aabaf-6815-4b80-8a57-30b89f3b1d11	year_of_birth	1927
a0d8aa63-ad28-4a79-b9e3-7b914e6a7c90	year_of_birth	1943
b7b49807-3216-4c6b-931e-617f67e036bc	year_of_birth	1946
07706c1a-ac9a-4698-9042-db79bbbeeb5d	year_of_birth	1924
a17bfa30-48fc-412b-9bb5-f67af959721c	year_of_birth	1948
155a10e4-fbd4-4ccb-bcd3-525075ca354e	year_of_birth	1931
3b4351c2-758f-4410-8026-1b6932a91111	year_of_birth	1940
f45f024b-40fa-4844-a6c8-7ee17162123b	year_of_birth	1939
86b69daf-27e6-4769-bd71-b02461e19afa	year_of_birth	1928
f1fe9993-54ed-4291-8036-aac8dbb104b7	year_of_birth	1931
d713cdac-cde2-422c-b3e1-7d5a489e272f	year_of_birth	1921
9600a7d0-6a08-4dd6-8dee-fd6ad981f0f5	year_of_birth	1926
c466459a-8461-4616-8e72-04de1618bb81	year_of_birth	1947
95d3a5b3-1134-438d-8c17-9e9d66fcd7d8	year_of_birth	1953
95240cc5-9410-459d-ac7a-2775084224b3	year_of_birth	1920
1bbb207c-9427-461b-bfd5-ee01674fabc4	year_of_birth	1936
c09a3dd0-67fe-41f4-9da9-82ed86c75b98	year_of_birth	1930
3658cea4-3949-4221-ac56-2486e4cb8201	year_of_birth	1948
ea301fe9-779d-4914-8e60-43a00a687d1f	year_of_birth	1929
3ddfc283-25cf-4148-bfab-8e3c5035a536	year_of_birth	1931
41f20b9f-794f-4afa-88f8-d26a40ae4c65	year_of_birth	1931
e6db1db4-b97f-4e58-bd1b-40cb03b9a7b8	year_of_birth	1933
9b305193-be6c-4412-8748-323f57d144f3	year_of_birth	1927
62f7ac8e-087f-449b-9790-cc2c8c2db9f3	year_of_birth	1933
3b3955d7-8f93-4417-b426-f085fadcb90a	year_of_birth	1970
155b233d-b305-4f7c-9953-5adf6aa416f5	year_of_birth	1940
7ac26b1e-067d-40e8-9783-9f377f5078f2	year_of_birth	1925
ea7b039f-db67-429e-ad6d-0950cf1edb27	year_of_birth	1949
5be6d8ca-c38c-4732-97a5-840465fdf26c	year_of_birth	1943
4d3f5f9e-f1db-4d06-8917-60984a36d710	year_of_birth	1946
2dd0bd4e-37cc-4157-a5e3-30ae318ebdfe	year_of_birth	1957
72bd36f4-d55f-4bf2-ab0f-fe687bbebb05	year_of_birth	1925
873d4457-a2ef-4fdc-b7cf-9e7af4a54de4	year_of_birth	1936
3a729cf2-d2e3-4b89-9599-74817acbde0e	year_of_birth	1944
f72a1813-7b1d-4944-be7b-13efaefe0042	year_of_birth	1931
89ecbe67-89e9-4b33-9523-8e410771d026	year_of_birth	1946
a82ea9d3-72c8-4f07-b89d-1074b89c2373	year_of_birth	1956
c68aef4d-981c-45d6-981e-b9b7496cfecd	year_of_birth	1950
a2cbe3ea-d31e-472b-af2d-3594cedbbeb5	year_of_birth	1937
4685ee8a-d6f2-4cd2-b18c-0db4291811f8	year_of_birth	1936
58238ff4-fe81-4350-b711-c59e80a0e2ab	year_of_birth	1933
bda8aa4f-72bb-4899-8e44-bc51f1e59a2d	year_of_birth	1937
60944b07-7658-475b-be26-5e58a1d78e96	year_of_birth	1947
4c648406-e1f3-4dfc-92a2-694b1136fdc7	year_of_birth	1923
9afbdf89-10f9-48b2-8c1e-b590dc3df31d	year_of_birth	1934
ecedd3ab-8fe7-4140-bd94-8c9fecb1909e	year_of_birth	1928
472feac3-eefb-439d-94be-987e0db504df	year_of_birth	1931
658fc3f2-25e0-43c8-b10d-ea310c6eab2a	year_of_birth	1960
641e566c-9c52-4340-b088-ff6241d41778	year_of_birth	1957
dbbe3a79-623e-4d48-94f0-a806ad7676c4	year_of_birth	1937
59ce1696-1587-4556-9269-006344f212d2	year_of_birth	1940
c9865f50-7943-457d-a37f-1698e6ff1bdd	year_of_birth	1940
38172fd9-d69d-4acc-b860-32c27e41ac9d	year_of_birth	1917
390fdcac-a79c-429d-a0f8-5d2cb8e299fe	year_of_birth	1961
ddcbca1d-ecd6-42ce-ada2-64bfeb12eb3f	year_of_birth	1929
c15f0cea-801a-4d34-8a09-c5c2dac72eb5	year_of_birth	1914
3bfabcfa-a0da-49d8-998d-112c3be13775	year_of_birth	1922
b04f52b5-89f6-4e99-838b-b51627c66493	year_of_birth	1940
0f5bddc4-4222-4964-8593-75ab9e6a5756	year_of_birth	1931
4b4cbf93-52d9-40e6-89bc-02e1b8245b46	year_of_birth	1957
d4f65a1c-ed00-43f6-bf1f-5a253603075d	year_of_birth	1937
7cf3e93e-4bba-4d87-a426-79dd6deae61f	year_of_birth	1928
d95e89ce-0291-4435-8871-51250fbf7a27	year_of_birth	1944
420d2987-a00f-48d2-88d7-ec3143a91929	year_of_birth	1956
5c99fefe-b00c-4727-bf06-052c04c845eb	year_of_birth	1938
cbb2ddcd-6578-47ec-9799-da98176cf4e7	year_of_birth	1926
8010e2c4-1d62-4699-b7fe-699d80485447	year_of_birth	1957
cbac936f-52d5-47e3-a6e2-e76eade50c91	year_of_birth	1954
ee1a3e53-c58a-42a0-ab54-63d9e2c4cb7d	year_of_birth	1950
9516263e-5294-4bca-81ae-67b62722079b	year_of_birth	1966
8c89e548-d290-4647-a48c-536294c65a24	year_of_birth	1957
b8551407-8a71-4c88-8673-a52be926c780	year_of_birth	1962
d6962d91-36e0-4b33-8d35-26dce28e0818	year_of_birth	1947
71dbf3a2-3142-49bd-a9a9-8bda8f2cace8	year_of_birth	1937
d46a4381-b124-4df1-b132-18ddb591d8c3	year_of_birth	1919
67fca0eb-5649-4b8c-910f-c0c2cd105e36	year_of_birth	1967
a161bcef-7f63-472a-a706-746f11cd4e5f	year_of_birth	1925
d5c33a8c-6e36-4fae-a3bf-78189c98089a	year_of_birth	1923
bdd229d2-dfda-4546-bc68-16d772972e13	year_of_birth	1951
bb5e72a8-c3de-45c6-adf2-2a6a35144470	year_of_birth	1943
3da2c6d2-f827-465f-8165-382d97d86d37	year_of_birth	1949
9f976f94-5b69-4393-8e74-1ba1a2a9e06d	year_of_birth	1926
6286ccf8-e5ba-4bf0-a162-f6ccbec79a9a	year_of_birth	1928
b7a78cd8-6e6f-44a9-92cb-b93872347cee	year_of_birth	1949
5d9e1cfc-223a-45d4-a7d2-194317e9fb3a	year_of_birth	1933
5d83e6fd-a7df-47ba-a6dd-83ccdcd60a92	year_of_birth	1951
5cc13265-fbd9-4a29-ad68-a8f6c5a6e78a	year_of_birth	1934
f16e62cf-f6f8-421b-8343-7fa7b243f9cf	year_of_birth	1921
e1557aa0-de1b-4e3d-9033-8a8f0aaa3b8c	year_of_birth	1948
c07ebe42-a1f2-47c7-ab90-7a030389d4e9	year_of_birth	1935
08664d19-cabd-4f29-b2a0-68b9dc6795e9	year_of_birth	1952
2fcbc0e8-cf92-436d-9bb9-4f6ae0ededd7	year_of_birth	1934
69d98a8f-a769-4255-804c-a9bbc601103c	year_of_birth	1924
13070020-a3c9-411c-b981-cf16fc3204a3	year_of_birth	1941
4c8fe598-03a8-493e-9d19-815ee663b469	year_of_birth	1968
f9b15a4e-028b-4fb1-8871-002c98c295de	year_of_birth	1963
9e41dd3e-4d81-4208-b7bb-b82aeff75746	year_of_birth	1927
06a960f5-5c56-45ba-a734-147c08e26f81	year_of_birth	1937
62fde3f6-50d6-4c4a-a08b-e07408f1991d	year_of_birth	1923
5f3cb57c-6508-4e5d-a0b8-79f43860ff61	year_of_birth	1963
0a16a824-6812-4d50-8458-770d7df3791f	year_of_birth	1942
90204fc0-f085-4f64-bdfd-ce237bc5affc	year_of_birth	1917
fd531c64-a767-4c79-b2e5-4a606e02bfcb	year_of_birth	1923
2f35e9c6-f0c2-4b90-bd22-c31f0008b1e5	year_of_birth	1968
67a1540c-e3e6-4677-91bc-517d92c7d890	year_of_birth	1938
78856c3d-4c47-4ef7-ad99-14b2106ef090	year_of_birth	1952
5687e2f8-40b6-4aff-bb7c-7dae1a73292f	year_of_birth	1951
9518cffd-be34-43ec-8832-a3158659bcd0	year_of_birth	1941
813869a3-a71e-4a19-a735-61eab2d775d0	year_of_birth	1923
8afead7b-46d2-46df-bfa2-02863c230a56	year_of_birth	1927
b141a798-19f2-44f8-bfa9-a40455462cd3	year_of_birth	1953
0e03247f-32d7-4848-9067-bc462158a284	year_of_birth	1925
b08513fc-b634-43ce-b478-dbc0e4d27a0f	year_of_birth	1928
8783a778-2bf2-4e4a-b973-d5bca43f8d5f	year_of_birth	1965
83cf0c1e-bfef-4416-8bac-873907445c52	year_of_birth	1939
5a7429cf-ad08-4e2d-9b05-3f3187040eb0	year_of_birth	1941
df7513ff-ce56-4f3f-93c1-8be8177eefff	year_of_birth	1954
2e8f9520-1d46-41a5-960e-751509b040b9	year_of_birth	1959
6fc0108f-7a2d-45ed-91be-55456d7034b9	year_of_birth	1937
89a38f1b-31b0-42c4-bf74-62d6d25d2000	year_of_birth	1930
83ed3ebf-3caf-41af-bd86-f08a30e8b502	year_of_birth	1941
33ad4f7b-c280-47c6-ae80-73ff4c855225	year_of_birth	1957
2dbaaa08-3373-4b49-ab84-b5cd7f790618	year_of_birth	1927
23d83c2c-74b8-49f4-993f-60e3bff946aa	year_of_birth	1927
8786f926-433d-463a-b835-31c6b240fdd4	year_of_birth	1935
c3fd3382-e71c-4b33-9b98-aa7fcc5dc572	year_of_birth	1960
e9004103-5444-42db-a21b-1025b4faff6c	year_of_birth	1912
efef9ff3-6a4c-4df0-b716-d5f990d03f58	year_of_birth	1927
30ffe9ba-29e7-4f2b-b043-ea0a2352be67	year_of_birth	1942
9fc4f41d-bb43-4eaa-a82f-7f38d33bcbcc	year_of_birth	1942
0cbe10e1-1a2d-47f3-a38f-d973c645bbdf	year_of_birth	1947
b8ee4e75-0b6b-4353-a91c-cbd371811cc2	year_of_birth	1922
c8955a3f-8601-43aa-b3a1-1fbceeaa5e20	year_of_birth	1944
2414f8c7-b306-4039-bcd8-19e25f4f3423	year_of_birth	1928
b1a09e29-79ba-47c7-9d9c-fd47b3aae647	year_of_birth	1927
83a2c1f5-ee63-4cb3-8995-d5f1ecd3b06a	year_of_birth	1968
395ba42e-37fa-45d6-874c-c351ebca9635	year_of_birth	1929
a8d37573-160d-4490-a6c6-fd86ddded8ac	year_of_birth	1945
9318b97b-2865-4866-bada-a0c25747ec9f	year_of_birth	1939
da78ba6b-d67d-4d30-b13c-58ecfe3172c4	year_of_birth	1929
d861f1bb-1e22-4096-b4db-f71f05787d79	year_of_birth	--
4eb5feb4-0452-4390-ab99-e88701ed4847	year_of_birth	1946
edfec4c3-01d2-442c-937a-b6ac34b55837	year_of_birth	1935
dd890e1c-000c-437c-a08d-8fd31fb6cbbf	year_of_birth	1920
5e705c84-4db3-40a2-b1da-16eb8a62ee0d	year_of_birth	1939
c0f66543-5b88-476c-a730-8041bfb0708f	year_of_birth	1935
788aa07d-ef1e-4976-88e2-f27db45949dc	year_of_birth	1933
2700100f-5e7c-4835-9390-4f6675999d69	year_of_birth	1950
8fd97969-47e0-4878-bab3-9ca332773b93	year_of_birth	1936
090a4897-81ba-4ac5-985a-108a3b76e915	year_of_birth	1917
b8e7e16e-ac4a-4ce7-80b1-021917bbc8d7	year_of_birth	1957
90d1c54f-dd59-401d-8218-3a1c149e26e3	year_of_birth	1917
2d27de7d-1d16-4ff7-8185-257c254566ae	year_of_birth	1953
4add80bb-ce9e-4b0d-a9da-26fb67c57260	year_of_birth	1927
fffadef2-bcd5-4bc6-9135-8ff2fecaea0b	year_of_birth	1954
b5e1d45c-0ce6-419c-a73c-8ac525a74f06	year_of_birth	1922
4a4ffd57-2101-4d61-befc-9393a9dcc544	year_of_birth	1918
17586636-5f06-4bb9-8d09-c2a826e5d3fc	year_of_birth	1951
b4016e3b-69da-4ec6-81e1-6d372a09de7d	year_of_birth	1937
2e1119b2-0b52-41e5-ae50-84fe01ec069a	year_of_birth	1937
d36d8522-a3d8-48ff-8a87-d0ee074253eb	year_of_birth	1936
57843b7c-f7ed-4f79-8d1e-3954cb93ecb1	year_of_birth	1956
74ade0c5-affd-4b7a-b620-e3ec1301b541	year_of_birth	1947
6b068035-c0b2-41d6-9604-e83824a69d22	year_of_birth	1940
4c0b45ad-fbc9-488f-8507-d03056253e56	year_of_birth	1914
3b39265f-b973-4875-97f9-4bc753f27df4	year_of_birth	1950
d8a3b3da-a133-4f77-a7d4-9915515d25ef	year_of_birth	1932
632a5aa6-a46f-4117-9a5b-d18c3673711b	year_of_birth	1937
d02c76c5-7fbb-41db-8df8-aa24dbc435af	year_of_birth	1942
7d4d8659-220f-4d33-a2e1-6f18076a5060	year_of_birth	1933
3a7bce82-079b-4719-987e-89f9682bb03a	year_of_birth	1947
5e8206b6-ed80-47da-a6b6-b51d1dd16b11	year_of_birth	1960
a877f00b-2954-4637-8fe7-3c04138b03b7	year_of_birth	1930
99f343a9-405b-43b0-bdd5-cd2ee85233ea	year_of_birth	1944
22f3165c-8d47-4e1a-865a-da083fc10a8c	year_of_birth	1962
926f14b9-c3dd-4409-8808-113366475bbd	year_of_birth	1924
8fcd7f9d-c81b-43a9-b0a3-542788312c65	year_of_birth	1960
fcdf32e8-a5d7-44ac-a5ff-2acd9efdf85a	year_of_birth	1961
dd8e266b-0b4b-48a3-ab0a-b8a0f8710c7d	year_of_birth	1950
ac4fc114-4186-404d-9fa7-559a993929b1	year_of_birth	1970
60449f58-ab59-46ce-b12e-f38a6f66aa71	year_of_birth	1929
4bb0c0d5-53dd-4030-afe2-c46ec4abd446	year_of_birth	1939
f9481455-04e3-480c-9c10-c8e755fa0b1b	year_of_birth	1929
3d4236ef-84f1-4bbd-8a75-191b5f81c55a	year_of_birth	1947
0337b226-8c93-4486-97e5-2358088d057a	year_of_birth	1955
0ddf96b1-1a17-48bc-961c-b1f7a8b97fc3	year_of_birth	1970
984ac8d7-bcbd-4926-a289-f09ea19d58f7	year_of_birth	1969
9bdfa469-316d-4532-9058-94d5f7d7b07a	year_of_birth	1921
c163b696-2d21-416c-83b7-7e7e5dbdec6f	year_of_birth	1916
fd732d36-fe56-44cc-876d-1364b7512002	year_of_birth	1923
6c6bef5a-4b41-4815-9b56-1443a58bf67c	year_of_birth	1945
2897d2b0-0d34-4679-9b36-fc1385bfb5ee	year_of_birth	1934
ed75a0c0-1603-4a44-a980-d08b1733fefd	year_of_birth	1945
e9323745-c3f1-4301-a3b2-0a3ceb3dc702	year_of_birth	1916
83d27178-f024-4ee9-91b3-ebd33a5fb90b	year_of_birth	1947
6f3c85e7-b0e7-4693-9d08-3b1cfd1043f5	year_of_birth	1923
0365d970-65a5-4626-b2df-8e02f5bbcdf1	year_of_birth	1930
2b758b58-4970-4e59-a088-b14bbedeaae0	year_of_birth	1956
3d1b3756-5c8f-40a7-9f27-3d7e65e5fae6	year_of_birth	1944
1d4f03f1-ae9f-460e-b592-fe96b832a855	year_of_birth	1928
